route,routes_trained_on,intercept,hour,temp,precip,snow,windspeed,fenway_event,garden_event,r_squared,mse,rmse
"('70007', '70023')",12172,915.3675758203343,-32.22565939195658,-14.770174623910588,-1.0132840544862016,0.35765508075374974,-4.2301682866075,-9.992825352595325,13.304666022409918,0.03308452974372511,30976.54242178966,176.00154096424743
"('70007', '70025')",12186,1016.59499824701,-27.67422999820338,-15.972742068350168,-1.9761094504887573,0.7680362864363705,-4.869539023334909,-9.687384875540413,11.445196675220808,0.04549182379136618,44100.489601611196,210.00116571488644
"('70007', '70027')",12186,1105.7649882810601,-27.210131387390167,-17.028407665615557,-3.1069075281323046,2.1271327236021187,-3.974251600120307,-10.551749020360855,12.739673880783064,0.04385383864079628,47178.75246413944,217.20670446406447
"('70007', '70029')",12191,1288.3108893542533,-31.69442316928386,-14.054984624241992,-5.313760114561008,1.5903903585232646,-2.0881613012172044,-10.53918925915359,14.824556781383546,0.022756146772969332,52583.24052089639,229.31035851198783
"('70007', '70031')",12183,1575.6180510895147,-28.970559872529396,-12.20029324960828,-2.5543674478847054,1.5047438742749222,-0.13996619050461268,-10.698280282550702,14.912079140155752,0.02787518623444807,66152.20464033453,257.2007088643702
"('70007', '70033')",12178,1867.961147903857,-23.868120825051733,-39.05904085480559,-0.9943288321114476,0.06521124806933562,-4.609855764811416,-13.403240585514641,18.348581688519253,0.06049235276631704,66593.79351267644,258.0577329061783
"('70007', '70035')",12165,2131.1374734708725,-28.131995406966443,-35.320775694650266,3.726299646474372,0.06003041452958164,-7.083312159460327,-11.122582392346718,19.70331721954741,0.05043737879708354,72547.59954701136,269.3466159932427
"('70007', '70036')",12161,2369.7970131395255,-34.131438743250015,-25.911084315554085,2.1837295421804646,-0.43318987845991264,-10.300432947847717,-6.925370517752736,21.670195010899633,0.02131060329381962,54990.83155344374,234.5012399827424
"('70007', '70279')",12182,1732.451587122759,-29.588719936217522,-27.48047813014809,-0.957726619985189,-0.6626459561448711,-2.803957112578963,-11.927349995221213,16.77815415027883,0.031834849851769764,56112.84986164705,236.8815101725904
"('70007', '70009')",854,58.876673824173494,-0.02021182462285415,0.1386986930651559,-0.09069210156334981,0.18403178413363608,-0.24701258621842734,-0.041662585956004035,0.10039980837072453,-0.0426391435838438,1.649952479246256,1.2845047603050197
"('70007', '70011')",853,158.37502866626872,-0.3607331152541795,1.223104517935886,0.16766687029356772,1.044472985861557,-1.111079950629029,0.033987956199229924,-0.22679851064070133,-0.04744463512274799,191.34577179167667,13.832778888989612
"('70007', '70013')",852,251.87318454752238,-0.45958861534699785,0.43898144958210916,2.851511396547096,6.5703109688498875,-3.9451678847145693,-0.13921792232713517,0.4258129392981326,-0.2091440527951094,352.49611851269367,18.774879986638894
"('70007', '70015')",852,382.41957300905057,-1.084982168708824,0.980227858443564,4.335906775135494,7.562471253001656,-6.39487317476977,-0.04457695190294702,0.2970064750650093,-0.14846809936109961,796.5658095877245,28.223497472633056
"('70007', '70017')",851,557.7087817352448,-10.012910411282862,-4.929172866582962,-1.7124123487832754,7.274979402097568,-7.852187826513652,-1.6939316815656145,8.379376034528361,0.023301169373149855,10584.589907871008,102.88143616742045
"('70007', '70019')",849,645.5844843575125,-10.578020009364442,-7.3345395071733845,-2.563604830934797,8.53173373874467,-9.580405037548985,-1.9022780126612118,8.873476692681887,-0.001455085179569604,18358.126400646455,135.49216361342252
"('70007', '70021')",851,769.8679098247678,-13.599908807061167,-13.543438370287928,-0.7897697960612189,6.7181914247932095,-10.33031701731674,-3.4797044747944437,15.330551149049285,0.04122813607689424,20217.69714007961,142.18894872696546
"('70007', '70023')",849,927.7867414143508,-55.93912426959296,-0.13918552160617637,17.84032144642606,8.540680506313807,-15.476561472364974,-6.5433342036455935,20.21131535923135,-0.019767183299412405,44038.579025495346,209.85370862935767
"('70007', '70025')",851,1029.1043889271443,-54.75369379688402,3.164418517431992,20.455094288020028,9.183936839584725,-7.225174205045846,-7.163836531498829,15.622458451240412,0.032288065819685574,67641.36219803849,260.0795305248733
"('70007', '70027')",850,1122.6810089212388,-61.38341993913701,-0.06848378035115665,11.258262842131806,8.030454441801787,-10.321967174475358,-7.748033079450338,22.81243482628968,-0.017707377227310417,50536.105342582254,224.80236952172513
"('70007', '70029')",848,1306.5009844576791,-54.08978709309044,7.390190904314782,19.64009737946261,8.26248206284956,-12.14739060374434,-8.841247139238707,23.461824429062695,0.04120262823124332,79069.39660188038,281.19281036662437
"('70007', '70031')",848,1593.2105087940722,-54.656588177063796,12.157431462306455,20.812809792743934,8.755914636065427,-10.802751279427426,-9.586782373026026,23.799777171367825,0.04321370395253443,79179.45300143433,281.38843793133066
"('70007', '70033')",848,1871.3449645753024,-49.096381190805836,-4.098708702843886,10.72611665238396,29.408120999019964,-11.678470994125199,-9.787652566338561,30.196463556582213,0.03780756849152811,96338.33225869868,310.3841688274366
"('70007', '70035')",832,2120.065665062918,-36.97581317277775,-13.582071676030338,-7.580049011403665,30.57669681341745,-16.986227174144293,-6.014993223649699,45.598964544867165,0.009340668543659558,298638.68258933653,546.4784374422622
"('70007', '70036')",829,2338.7328184217213,-22.147770644014635,4.351590117656965,-11.329089430730651,33.916123972560854,3.4036516143335973,-8.530858066991206,39.94302075459526,-0.008656685599556013,294816.01071829407,542.969622279455
"('70007', '70279')",848,1745.5450641624245,-52.14089951192922,-3.2541107368260835,13.286691882125206,27.044552447563845,-10.946706016384683,-9.504146270703428,28.741982022974234,0.0443020037368671,84456.71274262476,290.61437119080114
"('70008', '70001')",12508,450.6785584348872,-1.4360252444579396,-0.7282086628831255,-1.451421988819455,-0.01236186375400277,1.1839561536292806,0.7176276201453697,-0.8133770626029919,-0.0021024430012164252,3962.615362071614,62.94930787603319
"('70008', '70002')",12484,305.2750124933374,0.18210150260090077,-2.8160108471590313,-0.6863603202285793,-0.10371175691573511,1.4768774334556398,0.6233668823994514,-0.4314287916795747,0.000999264786632148,5397.053106384971,73.46463847583388
"('70008', '70004')",12495,209.16779289009648,0.18720029352724737,-0.7713362625352562,-0.41451332228552407,-0.03318247018855976,0.6407597229556203,0.0032547770966250833,0.16003555832908462,0.0006725822108105683,912.731470264744,30.211446014130868
"('70008', '70006')",12517,74.20524981397618,-0.14094718304211973,-0.04451210945453788,-0.09585755632847194,-0.011676704135521108,-0.01746243359473417,0.141025962310009,-0.04985627645242218,0.00030183915109127657,100.670543926741,10.033471180341378
"('70008', '70001')",554,452.3461405211424,0.8843730988911832,0.23180755806585474,13.149092202895671,0.0,12.521066837163996,0.0,1.6522923519823784,0.16721119215114033,1470.7031462510909,38.34974766867562
"('70008', '70002')",553,307.8146845052731,1.181348871370566,-1.5360338184177733,14.304070011281926,0.0,11.038914095921658,0.0,0.7151599213292341,0.3617866471511161,651.6533534224359,25.52750190328924
"('70008', '70004')",553,207.40143594844255,0.22489616738083024,-0.5097934885256769,0.8770329834643997,-1.1102230246251565e-16,0.6533563383978063,0.0,1.4116830778440994,0.06119208563806222,228.8137491865433,15.126590798542258
"('70008', '70006')",554,74.06784587854162,-0.0671069205491098,-0.22455838128528816,-0.01727504717175818,-1.1102230246251565e-16,-0.36378046587582114,0.0,0.0009162893464670363,-0.03162671597873512,56.39018419962504,7.509339797853406
"('70009', '70011')",12215,49.71591843435274,-0.36479945722673507,1.7389942693768432,-0.1288581088649839,-0.018269864957220907,0.4475361896511167,0.04569783883671363,0.10867896490893059,0.0177140293521848,102.88662297081382,10.143304341821446
"('70009', '70013')",12211,146.75797628532433,-1.4628212945924814,0.6999756040272916,-0.004335199262078954,-0.015328233207234622,-0.4493097119973185,-0.36043472037745283,0.6661288961967924,0.000730220677640947,899.8129100667707,29.99688167238006
"('70009', '70015')",12205,280.3218410795954,-1.6917465231537672,-0.8003819074949003,-0.26220964726875107,-0.0572529866321268,-0.4948612220917821,-0.8993422789089653,1.0566415206350548,-0.0006956684283108139,2011.7848418866924,44.852924563362556
"('70009', '70017')",12202,436.04257338833315,-7.033218759133757,-2.7535059256424286,-1.432787407863243,-0.5633796550292681,-0.489331492389738,-3.701159942446114,4.282428812327363,0.0027586178771510372,9604.989738452328,98.00504955588936
"('70009', '70019')",12188,530.0232768671159,-6.520676218240564,-3.8241006397207284,-1.9457048610769705,-0.9113335985897814,-0.9247207492514428,-4.493632043982291,3.959390404885575,0.003903656204628514,16620.93985142746,128.9222240400291
"('70009', '70021')",12197,650.0441983080487,-4.462536414129502,-17.277546088382522,-0.994558365179723,-0.6797454574423685,-1.9194134819739501,-8.580592494801989,5.736930457582972,0.026649984319116804,19856.436878862278,140.91286981274024
"('70009', '70023')",12174,804.810365101732,-27.29974367368943,-16.19016865439933,-0.5309861628813104,-0.1769048564004426,-3.7187128338823525,-9.12092479515255,12.204745748017473,0.04474085299965769,44065.962393800146,209.91894243683714
"('70009', '70025')",12188,909.4738858917461,-30.705942596577902,-15.109429049271228,-1.5098412471687992,0.45223657154031627,-3.7616100069171354,-9.861946076695904,12.728965700760762,0.03343701507846186,35519.222264439115,188.46544050419195
"('70009', '70027')",12188,998.4879165900675,-30.409113908411904,-16.348733219747327,-2.5233057281719575,1.6567126782463335,-2.7557627925777783,-10.565436800540395,14.017558314727,0.03178864475452259,39057.66643659718,197.6301253265736
"('70009', '70029')",12193,1181.0657641981086,-33.648327028994494,-13.260230517503906,-4.0869488361857815,1.1642206811447187,-2.5813168702926284,-10.668190202296564,15.140895114541946,0.011608891932847976,38187.633207646126,195.41656328890375
"('70009', '70031')",12185,1468.491328314564,-29.622178716252993,-11.675622263663602,-2.7863715386631167,2.2521181490546685,-0.693353075700957,-10.71984564249017,14.262201572403804,0.028347011410881473,53625.69670745833,231.57222784146273
"('70009', '70033')",12179,1760.1869091524086,-25.54151455383851,-39.63502673453452,0.8193608732649436,-1.5161537031667922,-4.403995744069431,-12.995950091850787,20.37450442278111,0.04937223113994604,62477.8172342563,249.95563053121307
"('70009', '70035')",12166,2022.6620931384098,-26.449072686016887,-36.56773062252621,1.5338016689905425,0.6078399617486798,-7.197132540701974,-10.711087936180475,18.018558293516985,0.04886677711101728,70048.85261217732,264.66743776327553
"('70009', '70036')",12162,2260.9813812502975,-31.776708104721248,-25.694369411966967,-1.09302893778028,0.795925171067335,-8.159219164384124,-6.30091696804258,20.605772114123464,0.03249032125057172,62839.66350942416,250.6784065479597
"('70009', '70279')",12184,1624.587778239296,-29.860383826418506,-27.37330055728714,-2.886770576772436,0.18567949815720164,-3.132174432765295,-12.627912300228083,17.418417005508296,0.023971798896809338,50905.48353404403,225.6224357949449
"('70009', '70011')",856,51.3949633846992,-0.3713700414259264,0.803800958685807,0.10901420265505204,-0.18362493322743295,0.2921908046535929,-0.019002106154140316,-0.038201785140223876,0.048915126343746285,9.079457075823555,3.013213745459083
"('70009', '70013')",855,144.9490608282728,-0.7860972406812656,0.08288052509212077,2.8204528668870474,4.768932531378883,-2.361910866525762,-0.1973289602475838,0.7195940196247557,-0.1659282756664906,175.23563576106037,13.237659753939152
"('70009', '70015')",855,275.910612925269,-1.5650961405245227,0.5417674349620223,4.556110890661272,5.809669451709248,-5.128604608555993,-0.09452456753542425,1.5655127593057043,-0.4791625042573531,343.5120033202933,18.534076813272716
"('70009', '70017')",854,451.53206855229365,-10.055718063411204,-4.875724269229152,0.45257970092317534,5.20662750919175,-10.168136804693711,-1.8830391863773253,9.60587733858813,-0.04226432127256907,4417.988411144522,66.46795025532623
"('70009', '70019')",852,541.9653693982125,-9.466628095449602,-4.654493144999328,-0.6446542458825284,6.852119220839142,-10.203559160271935,-2.4755495446161935,10.536013382107972,-0.008916684591478763,4270.49899359598,65.34905503215774
"('70009', '70021')",854,660.2141103482091,-11.335673850118342,-13.923373318779149,-5.7466323874534675,5.282959475677199,-15.951339433922477,-3.6593784822824476,15.321596380164632,0.0025015611959640083,20372.714021233878,142.73301657722322
"('70009', '70023')",852,819.1961410832529,-45.81800434225162,2.103333486739931,-3.1533083093295073,8.01167097615341,-9.407907637997344,-6.735430729156365,28.11532365013239,0.05567230487081232,71271.91589591626,266.96800537876493
"('70009', '70025')",854,922.1744486682659,-57.002648582231075,7.07729404607597,18.03014450087682,6.782243126662114,-19.50784142697539,-8.084013893920893,20.453219128725976,-0.02442055746534688,39043.00414084718,197.59302654913503
"('70009', '70027')",853,1009.5471600902972,-43.149907529412054,2.774722925485717,-15.188036280376219,8.253740702661343,-8.632694081864425,-7.930331647800311,30.102391577095087,0.010145101957736546,147598.5794043576,384.18560541014233
"('70009', '70029')",851,1202.2001284060348,-60.552519445435564,9.830226835635568,18.907379734588297,5.937794627430305,-11.904895814324787,-9.380953045637233,27.372712873382063,-0.025816288658684572,69089.90086951811,262.84957840848466
"('70009', '70031')",851,1487.6557547455477,-61.177182004983095,14.978622349491406,20.62189027448767,6.487747516252942,-10.048700987096392,-10.12928824364998,26.0441829027075,-0.023817213950127814,73812.64194334339,271.6848209660293
"('70009', '70033')",852,1770.3277903878468,-55.315063258513774,5.3325026222223,8.014290700139359,25.49240359242254,-12.768200767557303,-11.337004811599439,37.68141063910203,-0.06749630212932423,47771.1577191626,218.56614037668916
"('70009', '70035')",834,2018.0685547299022,-37.5672250084299,-23.755911231667604,-7.887847400531681,39.62147627548705,-22.47115493733375,-6.163727751655114,50.650058899837454,-0.04034791316551534,106708.10675783447,326.66206813438635
"('70009', '70036')",831,2243.533445763861,-28.644411573273153,4.071672520981158,-13.651468666456367,42.02163979816739,-0.19924198352232825,-9.481571736640976,35.62170892756836,-0.007024341618409036,82216.12734077817,286.7335476374855
"('70009', '70279')",851,1639.8984197379184,-59.161959406247256,-0.11665080573544628,12.862835724741846,22.443107451448974,-9.604005423846438,-10.072124717119847,31.092623051614094,-0.012960069074926972,87167.40580549225,295.2412671113106
"('70010', '70001')",12507,635.2409156254893,-2.108314129854005,9.47248876094671,-3.7472607741768593,-0.6278311670918549,3.4093348688070946,0.9416682141854076,0.4478262352231308,0.005941962355368813,8402.078334823462,91.66285144388354
"('70010', '70002')",12479,489.23110060954326,-0.10022465546258864,7.8884087309129685,-2.450526619227994,-0.3770047163981469,3.5528348169265787,0.5725098439043204,0.8153387541171826,-0.0004333883529472615,47817.059848143945,218.67112257484743
